('Gross Profit', '17,962,502.00', '17,962,502.00', '14,007,929.00', '12,447,265.00', '12,365,161.00')
         817663 function calls (793369 primitive calls) in 2.355 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 threading.py:536(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 errors.py:37(MessageDefect)
        1    0.000    0.000    0.000    0.000 parse.py:136(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 response.py:91(is_response_to_head)
        1    0.000    0.000    0.000    0.000 message.py:1204(EmailMessage)
        1    0.000    0.000    0.000    0.000 ssl_.py:56(_is_has_never_check_common_name_reliable)
        1    0.000    0.000    0.000    0.000 _local.py:851(WindowsPath)
        1    0.000    0.000    0.000    0.000 _local.py:462(PurePosixPath)
        1    0.000    0.000    0.000    0.000 __init__.py:701(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 __init__.py:845(_Tellable)
        1    0.000    0.000    0.000    0.000 request.py:1021(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:575(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:1227(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1564(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 models.py:572(prepare_content_length)
        1    0.000    0.000    0.000    0.000 calendar.py:39(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 __init__.py:791(_root_tag_encountered)
        1    0.000    0.000    0.000    0.000 __version__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:103(MockResponse)
        2    0.000    0.000    0.000    0.000 structures.py:60(__len__)
        1    0.000    0.000    0.000    0.000 calendar.py:200(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:609(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 models.py:206(RequestHooksMixin)
        1    0.000    0.000    0.000    0.000 element.py:1458(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 element.py:217(AttributeValueList)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1494(_TypeVarLikeMeta)
        1    0.000    0.000    0.000    0.000 css_parser.py:350(_Selector)
        1    0.000    0.000    0.000    0.000 css_types.py:243(SelectorTag)
        1    0.000    0.000    0.000    0.000 css_types.py:284(SelectorContains)
        1    0.000    0.000    0.000    0.000 formatter.py:216(XMLFormatter)
        1    0.000    0.000    0.000    0.000 netrc.py:22(_netrclex)
        1    0.000    0.000    0.000    0.000 netrc.py:66(netrc)
        1    0.000    0.000    0.000    0.000 cp1252.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        2    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 functools.py:767(is_related)
        1    0.000    0.000    0.000    0.000 traceback.py:94(_Sentinel)
        1    0.000    0.000    0.000    0.000 exceptions.py:188(LocationParseError)
        1    0.000    0.000    0.000    0.000 __init__.py:1295(PlaceHolder)
        1    0.000    0.000    0.000    0.000 threading.py:1366(_DeleteDummyThreadOnDel)
        1    0.000    0.000    0.000    0.000 parser.py:67(HeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:122(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 queue.py:303(_init)
        1    0.000    0.000    0.000    0.000 __init__.py:332(DeprecatedNonAbstract)
        1    0.000    0.000    0.000    0.000 connection.py:1026(DummyConnection)
        1    0.000    0.000    0.000    0.000 exceptions.py:31(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 request.py:594(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1980(MozillaCookieJar)
        1    0.000    0.000    0.000    0.000 request.py:1197(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1859(LWPCookieJar)
        1    0.000    0.000    0.000    0.000 request.py:1374(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 cookies.py:584(SimpleCookie)
        2    0.000    0.000    0.000    0.000 calendar.py:120(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:765(_initialize_xml_detector)
        1    0.000    0.000    0.000    0.000 element.py:2443(_TreeTraversalEvent)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:145(_Sentinel)
        1    0.000    0.000    0.000    0.000 css_parser.py:313(SpecialPseudoPattern)
        1    0.000    0.000    0.000    0.000 _warnings.py:15(UnusualUsageWarning)
        1    0.000    0.000    0.000    0.000 css_types.py:147(Namespaces)
        1    0.000    0.000    0.000    0.000 css_types.py:234(SelectorNull)
        1    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        1    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:853(__len__)
        1    0.000    0.000    0.000    0.000 functools.py:887(<lambda>)
        1    0.000    0.000    0.000    0.000 typing.py:310(_check_generic_specialization)
        1    0.000    0.000    0.000    0.000 client.py:926(_get_hostport)
        1    0.000    0.000    0.000    0.000 __init__.py:777(Filter)
        1    0.000    0.000    0.000    0.000 warnings.py:207(_OptionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:198(URLSchemeUnknown)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(disable)
        1    0.000    0.000    0.000    0.000 exceptions.py:208(ResponseError)
        1    0.000    0.000    0.000    0.000 exceptions.py:18(HTTPError)
        1    0.000    0.000    0.000    0.000 exceptions.py:72(ProtocolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:127(ReadTimeoutError)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 errors.py:85(HeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:97(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 parse.py:144(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:331(SplitResult)
        1    0.000    0.000    0.000    0.000 request.py:136(set_file_position)
        1    0.000    0.000    0.000    0.000 ipaddress.py:20(AddressValueError)
        1    0.000    0.000    0.000    0.000 queue.py:31(Full)
        1    0.000    0.000    0.000    0.000 response.py:117(GzipDecoder)
        1    0.000    0.000    0.000    0.000 response.py:111(GzipDecoderState)
        1    0.000    0.000    0.000    0.000 connection.py:182(host)
        1    0.000    0.000    0.000    0.000 abc.py:190(FileLoader)
        1    0.000    0.000    0.000    0.000 abc.py:68(PathEntryFinder)
        1    0.000    0.000    0.000    0.000 request.py:1032(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1215(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 ssl_match_hostname.py:20(CertificateError)
        1    0.000    0.000    0.000    0.000 nturl2path.py:1(<module>)
        2    0.000    0.000    0.000    0.000 calendar.py:101(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:586(different_locale)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 core.py:14(IDNAError)
        1    0.000    0.000    0.000    0.000 calendar.py:630(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 _adapters.py:20(TraversableResourcesLoader)
        1    0.000    0.000    0.000    0.000 auth.py:99(HTTPProxyAuth)
        1    0.000    0.000    0.000    0.000 element.py:1472(Comment)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:210(_ExtensionsSpecialForm)
        1    0.000    0.000    0.000    0.000 _warnings.py:62(AttributeResemblesVariableWarning)
        1    0.000    0.000    0.000    0.000 _warnings.py:83(XMLParsedAsHTMLWarning)
        1    0.000    0.000    0.000    0.000 filter.py:334(AttributeValueMatchRule)
        1    0.000    0.000    0.000    0.000 parser.py:113(close)
        1    0.000    0.000    0.000    0.000 css_parser.py:329(get_name)
        1    0.000    0.000    0.000    0.000 exceptions.py:6(StopParsing)
        2    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 enum.py:432(<genexpr>)
        5    0.000    0.000    0.000    0.000 inspect.py:2779(name)
        1    0.000    0.000    0.000    0.000 warnings.py:212(_processoptions)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1348(_MainThread)
        1    0.000    0.000    0.000    0.000 exceptions.py:53(SSLError)
        1    0.000    0.000    0.000    0.000 exceptions.py:119(TimeoutError)
        1    0.000    0.000    0.000    0.000 exceptions.py:312(ProxySchemeUnsupported)
        1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
        1    0.000    0.000    0.000    0.000 client.py:1484(HTTPException)
        1    0.000    0.000    0.000    0.000 client.py:1523(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 client.py:1495(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 client.py:1532(BadStatusLine)
        1    0.000    0.000    0.000    0.000 client.py:1544(RemoteDisconnected)
        1    0.000    0.000    0.000    0.000 parse.py:336(ParseResult)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1131(_BaseConstants)
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        2    0.000    0.000    0.000    0.000 utils.py:743(set_environ)
        1    0.000    0.000    0.000    0.000 _abc.py:48(UnsupportedOperation)
        1    0.000    0.000    0.000    0.000 __init__.py:39(BadZipFile)
        1    0.000    0.000    0.000    0.000 _local.py:472(PureWindowsPath)
        1    0.000    0.000    0.000    0.000 abc.py:58(TraversalError)
        1    0.000    0.000    0.000    0.000 request.py:611(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 error.py:70(ContentTooShortError)
        4    0.000    0.000    0.000    0.000 cookies.py:117(info)
        1    0.000    0.000    0.000    0.000 core.py:20(IDNABidiError)
        1    0.000    0.000    0.000    0.000 utils.py:891(default_user_agent)
        2    0.000    0.000    0.000    0.000 __init__.py:282(reset)
        1    0.000    0.000    0.000    0.000 idna.py:272(IncrementalEncoder)
        2    0.000    0.000    0.000    0.000 __init__.py:311(deprecated_argument)
        1    0.000    0.000    0.000    0.000 element.py:1465(XMLProcessingInstruction)
        1    0.000    0.000    0.000    0.000 element.py:1479(Declaration)
        1    0.000    0.000    0.000    0.000 __init__.py:274(initialize_soup)
        1    0.000    0.000    0.000    0.000 __meta__.py:123(_is_pre)
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x000001F9FBDFBEC0}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 _parser.py:102(checklookbehindgroup)
        2    0.000    0.000    0.000    0.000 typing.py:511(__init_subclass__)
        1    0.000    0.000    0.000    0.000 __init__.py:1357(disable)
        1    0.000    0.000    0.000    0.000 exceptions.py:115(TimeoutStateError)
        1    0.000    0.000    0.000    0.000 exceptions.py:133(ConnectTimeoutError)
        1    0.000    0.000    0.000    0.000 exceptions.py:326(UnrewindableBodyError)
        1    0.000    0.000    0.000    0.000 socket.py:212(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 errors.py:20(BoundaryError)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:108(ObsoleteHeaderDefect)
        1    0.000    0.000    0.000    0.000 client.py:1539(LineTooLong)
        1    0.000    0.000    0.000    0.000 parse.py:342(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:350(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:355(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 ipaddress.py:24(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 queue.py:36(ShutDown)
        1    0.000    0.000    0.000    0.000 shutil.py:67(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:70(SameFileError)
        1    0.000    0.000    0.000    0.000 request.py:869(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 request.py:1392(UnknownHandler)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(InvalidJSONError)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1774(LoadError)
        1    0.000    0.000    0.000    0.000 cookies.py:145(CookieError)
        1    0.000    0.000    0.000    0.000 cookies.py:87(get_new_headers)
        1    0.000    0.000    0.000    0.000 _adapters.py:16(__getattr__)
        1    0.000    0.000    0.000    0.000 cookies.py:170(CookieConflictError)
        1    0.000    0.000    0.000    0.000 _adapters.py:141(__init__)
        1    0.000    0.000    0.000    0.000 idna.py:316(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 element.py:1535(Script)
        1    0.000    0.000    0.000    0.000 element.py:2223(__setitem__)
        1    0.000    0.000    0.000    0.000 __meta__.py:128(_is_dev)
        1    0.000    0.000    0.000    0.000 __meta__.py:133(_is_post)
        1    0.000    0.000    0.000    0.000 filter.py:340(StringMatchRule)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(FeatureNotFound)
        1    0.000    0.000    0.000    0.000 cp1252.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._get_main_thread_ident}
        1    0.000    0.000    0.000    0.000 __init__.py:673(update)
        1    0.000    0.000    0.000    0.000 contextlib.py:450(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:1029(setFormatter)
        1    0.000    0.000    0.000    0.000 threading.py:837(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 exceptions.py:22(HTTPWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:68(DecodeError)
        1    0.000    0.000    0.000    0.000 exceptions.py:172(EmptyPoolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:176(FullPoolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:180(ClosedPoolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:184(LocationValueError)
        1    0.000    0.000    0.000    0.000 exceptions.py:235(DependencyWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:242(ResponseNotChunked)
        1    0.000    0.000    0.000    0.000 exceptions.py:246(BodyNotHttplibCompatible)
        2    0.000    0.000    0.000    0.000 feedparser.py:126(__iter__)
        1    0.000    0.000    0.000    0.000 errors.py:48(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:28(CharsetError)
        1    0.000    0.000    0.000    0.000 errors.py:45(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:51(CloseBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:57(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:60(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 errors.py:65(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:68(InvalidMultipartContentTransferEncodingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:71(UndecodableBytesDefect)
        1    0.000    0.000    0.000    0.000 client.py:1489(NotConnected)
        1    0.000    0.000    0.000    0.000 client.py:1520(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 client.py:1526(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 client.py:1529(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 ssl.py:1121(_check_connected)
        2    0.000    0.000    0.000    0.000 _local.py:298(root)
        2    0.000    0.000    0.000    0.000 _local.py:307(_tail)
        1    0.000    0.000    0.000    0.000 __init__.py:43(LargeZipFile)
        1    0.000    0.000    0.000    0.000 shutil.py:73(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:83(RegistryError)
        1    0.000    0.000    0.000    0.000 shutil.py:87(_GiveupOnFastCopy)
        1    0.000    0.000    0.000    0.000 exceptions.py:59(ConnectionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:67(SSLError)
        1    0.000    0.000    0.000    0.000 exceptions.py:55(HTTPError)
        1    0.000    0.000    0.000    0.000 exceptions.py:91(URLRequired)
        1    0.000    0.000    0.000    0.000 exceptions.py:103(InvalidSchema)
        1    0.000    0.000    0.000    0.000 exceptions.py:111(InvalidHeader)
        1    0.000    0.000    0.000    0.000 exceptions.py:119(ChunkedEncodingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:127(StreamConsumedError)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1244(Absent)
        1    0.000    0.000    0.000    0.000 request.py:1617(DataHandler)
        1    0.000    0.000    0.000    0.000 calendar.py:206(setfirstweekday)
        1    0.000    0.000    0.000    0.000 _adapters.py:25(__init__)
        1    0.000    0.000    0.000    0.000 idna.py:370(StreamWriter)
        1    0.000    0.000    0.000    0.000 idna.py:373(StreamReader)
        1    0.000    0.000    0.000    0.000 element.py:1526(Stylesheet)
        1    0.000    0.000    0.000    0.000 element.py:1545(TemplateString)
        1    0.000    0.000    0.000    0.000 element.py:1554(RubyTextString)
        1    0.000    0.000    0.000    0.000 element.py:1563(RubyParenthesisString)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:855(_ensure_subclassable)
        1    0.000    0.000    0.000    0.000 cp1252.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x000001F9FBCCBC40}
        1    0.000    0.000    0.000    0.000 enum.py:180(__init__)
        1    0.000    0.000    0.000    0.000 enum.py:1244(_generate_next_value_)
        2    0.000    0.000    0.000    0.000 __init__.py:257(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 exceptions.py:215(SecurityWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:219(InsecureRequestWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:223(NotOpenSSLWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:227(SystemTimeWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:231(InsecurePlatformWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:291(InvalidHeader)
        1    0.000    0.000    0.000    0.000 errors.py:32(HeaderWriteError)
        1    0.000    0.000    0.000    0.000 errors.py:54(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:74(InvalidBase64PaddingDefect)
        1    0.000    0.000    0.000    0.000 errors.py:77(InvalidBase64CharactersDefect)
        1    0.000    0.000    0.000    0.000 errors.py:80(InvalidBase64LengthDefect)
        1    0.000    0.000    0.000    0.000 errors.py:91(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:94(HeaderMissingRequiredValue)
        1    0.000    0.000    0.000    0.000 errors.py:111(NonASCIILocalPartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:116(InvalidDateDefect)
        1    0.000    0.000    0.000    0.000 client.py:1492(InvalidURL)
        1    0.000    0.000    0.000    0.000 client.py:1500(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 client.py:1503(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 connectionpool.py:337(_validate_conn)
        1    0.000    0.000    0.000    0.000 shutil.py:77(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:80(ReadError)
        1    0.000    0.000    0.000    0.000 proxy.py:11(connection_requires_http_tunnel)
        1    0.000    0.000    0.000    0.000 exceptions.py:63(ProxyError)
        1    0.000    0.000    0.000    0.000 exceptions.py:71(Timeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:95(TooManyRedirects)
        1    0.000    0.000    0.000    0.000 exceptions.py:80(ConnectTimeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:87(ReadTimeout)
        1    0.000    0.000    0.000    0.000 exceptions.py:115(InvalidProxyURL)
        1    0.000    0.000    0.000    0.000 exceptions.py:107(InvalidURL)
        1    0.000    0.000    0.000    0.000 exceptions.py:99(MissingSchema)
        1    0.000    0.000    0.000    0.000 exceptions.py:123(ContentDecodingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:131(RetryError)
        1    0.000    0.000    0.000    0.000 exceptions.py:135(UnrewindableBodyError)
        1    0.000    0.000    0.000    0.000 exceptions.py:142(RequestsWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:146(FileModeWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:150(RequestsDependencyWarning)
        1    0.000    0.000    0.000    0.000 core.py:26(InvalidCodepoint)
        1    0.000    0.000    0.000    0.000 core.py:32(InvalidCodepointContext)
        1    0.000    0.000    0.000    0.000 adapters.py:578(add_headers)
        1    0.000    0.000    0.000    0.000 readers.py:34(files)
        1    0.000    0.000    0.000    0.000 cp1252.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 inspect.py:3074(parameters)
        1    0.000    0.000    0.000    0.000 contextlib.py:447(__enter__)
        1    0.000    0.000    0.000    0.000 _common.py:173(_)
        1    0.000    0.000    0.000    0.000 package_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:216(<genexpr>)
        1    0.000    0.000    0.000    0.000 sessions.py:451(__enter__)


